company_name	industry_large_code	industry_large_name	industry_mid_code	industry_mid_name
한미사이언스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
싸인텔레콤	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
셰플러코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
니어스랩	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
랩노스웨스트펀드리미티드	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
비테스코테크놀로지스코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
브라이트에너지파트너스	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
대주전자재료	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
메가코스	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
롯데헬스케어	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
에스엠씨앤씨	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
쿠팡페이	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
화인파트너스	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
티케이엘리베이터코리아	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
월드비전 서울서부사업본부	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
현대커머셜	I18	금융 – 카드·캐피탈·핀테크·지주	I18-1	카드·캐피탈·리스·할부·대부
미코세라믹스	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
선광신컨테이너터미널	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
선광	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
호반산업	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
유비쿼스	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
카카오인베스트먼트	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
선일다이파스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
웰크론한텍	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
한국씨티은행	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
동화그룹	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
카카오브레인	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
어플라이드머티어리얼즈	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
워크데이	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
이스턴웰스	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
부릉	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
서울반도체	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
코닝정밀소재	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
해양에너지	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
농협정보시스템	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
코스맥스엔비티	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
에스지씨이앤씨	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
하나자산신탁	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
이누스	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
케이유엠	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
시선인터내셔널	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
에스티팜	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
네이버파이낸셜	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
르노코리아	I04	자동차·모빌리티·부품·타이어	I04-1	완성차·모빌리티 OEM
가비아	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
깨끗한나라	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
한국이콜랩	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
써모피셔사이언티픽코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
아스트라제네카코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
클라리오스델코	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
디엔브이코리아	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
엔에이치선물	I16	금융 – 증권·자산운용·투자은행	I16-1	증권사·브로커리지·IB
에이플러스에셋어드바이저	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
동부엔텍	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
현대케피코	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
보해양조(주주)	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
신세계사이먼	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
한화글로벌	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
동은정보기술	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
차병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
엔에이치엔여행박사	I11	이커머스·플랫폼 커머스·O2O	I11-2	배달·모빌리티·여행·티켓·숙박 O2O 플랫폼
대웅	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
동일라코스테	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
로레알코리아	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
에이치디씨리조트	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
롯데에너지머티리얼즈	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
애터미	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
지에이코리아	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
인카금융서비스	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
미원스페셜티케미칼	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
글로벌스탠다드테크놀로지	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
심원테크	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
유한양행	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
라이트브레인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
올리콘발저코팅코리아	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
제주은행	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
코텍	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
제이스텍	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
신세계라이브쇼핑	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
선이다이파스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
금호미쓰이화학	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
한미정밀화학	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
효산의료재단 안양샘병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
에이케이플라자	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
삼일회	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
앰배서더 아카데미	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
안진회계법인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한국투자저축으행	I15	금융 – 은행·저축은행	I15-2	저축은행·상호금융·협동조합 금융
이랜드인재원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
플랜텍	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
대한사료	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
녹수	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
세방리튬배터리	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
빕스	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
초록우산	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
로체시스템즈	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
컴퓨존	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
동아에스티	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
마이크로소프트	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
한국야스카와전기	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
하나금융지주	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
대웅바이오	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
삼성전전자	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
디엑스앤브이엑스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
탑플란	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
타이슨푸드코리아	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
엘지경영연구원	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
씨비에스기독교방송	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
드림라인	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
대한제당	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
애로우일렉트로닉스	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
쌍용건설	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
한글과컴퓨터	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
한국SGS	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
시큐아이	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
갤럭시아머니트리	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
이브이시스	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
아식스코리아	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
셀트리온	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
현대해상	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
비지에프리테일	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
에이치디씨현대산업개발	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
솔브레인	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
진에어	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
한세실업	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
대한제강	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
더블유게임즈	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
비에이치	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
